Name,League,Defense,Midfield,Attack,Overall,Logo URL,Team_Rating
Henan Jianye FC,CSL,64,65,71,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111779.png,2.0
Deportivo Cali,Sudamericana,67,64,71,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/101102.png,2.0
Wuhan Zall Professional FC,CSL,68,63,71,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112541.png,2.0
Shenzhen Kaisa,CSL,63,65,70,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111773.png,2.0
Deportivo La Guaira,Libertadores,64,66,69,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112853.png,2.0
Al Raed,MBS Pro League,64,66,69,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112392.png,2.0
Lechia Gdańsk,PKO Ekstraklasa,66,65,69,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111091.png,2.0
Peterborough United,EFL League One,66,66,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1938.png,2.0
Rodez Aveyron Football,Ligue 2 BKT,65,66,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111659.png,2.0
Deportes Antofagasta,Sudamericana,64,66,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112533.png,2.0
Chamois Niortais FC,Ligue 2 BKT,64,66,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1813.png,2.0
FC Ingolstadt 04,3. Liga,66,65,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111239.png,2.0
CE Sabadell FC,LaLiga SmartBank,66,65,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15021.png,2.0
Sunderland,EFL League One,65,65,68,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/106.png,2.0
IFK Norrköping,Sweden Allsvenskan (1),64,69,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/702.png,2.0
Raków Częstochowa,PKO Ekstraklasa,66,67,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114326.png,2.0
Havre AC,Ligue 2 BKT,66,67,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1738.png,2.0
Al Faisaly,MBS Pro League,65,66,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112389.png,2.0
Club Deportivo Jorge Wilstermann,Sudamericana,65,66,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110974.png,2.0
TSV Prolactal Hartberg,Ö. Bundesliga,65,66,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/2017.png,2.0
Odense Boldklub,3F Superliga,66,65,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/272.png,2.0
Viking FK,Eliteserien,63,65,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/300.png,2.0
Yokohama FC,Meiji Yasuda J1,64,63,67,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113197.png,2.0
Ettifaq FC,MBS Pro League,63,68,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112096.png,2.0
Albacete Balompié,LaLiga SmartBank,65,67,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1854.png,2.0
Guaireña FC,Sudamericana,66,66,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114688.png,2.0
Heracles Almelo,Eredivisie,65,66,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100634.png,2.0
Portsmouth,EFL League One,65,66,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1790.png,2.0
Hokkaido Consadole Sapporo,Meiji Yasuda J1,68,65,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112444.png,2.0
Incheon United FC,K League 1,67,65,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110765.png,2.0
SG Dynamo Dresden,3. Liga,67,65,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/503.png,2.0
Cracovia,PKO Ekstraklasa,64,65,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110747.png,2.0
Charlton Athletic,EFL League One,64,65,66,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/89.png,2.0
FC Würzburger Kickers,Bundesliga 2,66,66,65,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110197.png,2.0
RKC Waalwijk,Eredivisie,66,66,65,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1905.png,2.0
ADO Den Haag,Eredivisie,65,66,65,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/650.png,2.0
FC St. Gallen 1879,RSL,64,71,64,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/898.png,2.0
Aalborg BK,3F Superliga,66,68,64,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/820.png,2.0
Universidad Técnica de Cajamarca,Sudamericana,64,67,64,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114617.png,2.0
BK Häcken,Sweden Allsvenskan (1),68,66,64,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/711.png,2.0
Pohang Steelers,K League 1,67,65,64,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1474.png,2.0
FC Viitorul Constanța,Liga I,66,66,63,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113180.png,2.0
América de Cali,Libertadores,64,66,63,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/101099.png,2.0
Sangju Sangmu FC,K League 1,67,64,63,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/2055.png,2.0
Wisła Kraków,PKO Ekstraklasa,65,64,63,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1873.png,2.0
FC Zürich,RSL,64,67,60,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/894.png,2.0
Aberdeen,Scottish Prem,64,67,60,66,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/77.png,2.0
TSV 1860 München,3. Liga,66,65,68,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/33.png,2.0
12 de Octubre FC,Sudamericana,64,65,68,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111007.png,2.0
Melbourne City,A-League,65,64,68,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112224.png,2.0
Al Fateh,MBS Pro League,64,65,67,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112390.png,2.0
Daegu FC,K League 1,64,65,67,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/2056.png,2.0
Western United FC,A-League,62,65,67,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114023.png,2.0
Guabirá,Sudamericana,64,64,67,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114600.png,2.0
FC Flyeralarm Admira,Ö. Bundesliga,65,63,67,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111821.png,2.0
La Equidad,Sudamericana,63,66,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112523.png,2.0
FC Lausanne-Sport,RSL,63,66,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1862.png,2.0
Metropolitanos FC,Sudamericana,65,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112914.png,2.0
Pau FC,Ligue 2 BKT,65,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110321.png,2.0
WSG Swarovski Tirol,Ö. Bundesliga,65,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15040.png,2.0
SV Guntamatic Ried,Ö. Bundesliga,65,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/780.png,2.0
Ipswich Town,EFL League One,65,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/94.png,2.0
Górnik Zabrze,PKO Ekstraklasa,64,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/420.png,2.0
1. FC Kaiserslautern,3. Liga,64,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/29.png,2.0
GwangJu FC,K League 1,63,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112258.png,2.0
Perth Glory,A-League,63,65,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111399.png,2.0
Vegalta Sendai,Meiji Yasuda J1,65,64,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112836.png,2.0
spusu SKN St. Pölten,Ö. Bundesliga,65,64,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112075.png,2.0
Shonan Bellmare,Meiji Yasuda J1,63,64,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113161.png,2.0
CD Cobresal,Sudamericana,63,64,66,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110978.png,2.0
SC Rheindorf Altach,Ö. Bundesliga,66,66,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15009.png,2.0
Oxford United,EFL League One,65,66,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1951.png,2.0
Abha Club,MBS Pro League,63,66,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113058.png,2.0
AFC Astra Giurgiu,Liga I,66,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112847.png,2.0
Piast Gliwice,PKO Ekstraklasa,66,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111086.png,2.0
FC Hansa Rostock,3. Liga,66,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/27.png,2.0
Carlos A. Mannucci,Sudamericana,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114619.png,2.0
FBC Melgar,Sudamericana,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111334.png,2.0
USL Dunkerque,Ligue 2 BKT,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111276.png,2.0
SV Waldhof Mannheim 07,3. Liga,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110532.png,2.0
AS Nancy Lorraine,Ligue 2 BKT,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1823.png,2.0
SK Brann,Eliteserien,65,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/919.png,2.0
Atlético Palmaflor,Sudamericana,64,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/115358.png,2.0
Livingston FC,Scottish Prem,64,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/621.png,2.0
Śląsk Wrocław,PKO Ekstraklasa,61,65,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111092.png,2.0
Oita Trinita,Meiji Yasuda J1,65,64,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113183.png,2.0
Blackpool,EFL League One,65,64,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1926.png,2.0
SønderjyskE,3F Superliga,65,64,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1447.png,2.0
Fleetwood Town,EFL League One,64,64,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112260.png,2.0
Wellington Phoenix,A-League,63,64,65,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111766.png,2.0
IF Elfsborg,Sweden Allsvenskan (1),65,67,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/700.png,2.0
Sport Huancayo,Sudamericana,64,67,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114511.png,2.0
Lincoln City,EFL League One,64,66,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/149.png,2.0
Al Batin,MBS Pro League,63,66,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112990.png,2.0
Doncaster Rovers,EFL League One,62,66,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/142.png,2.0
Club Always Ready,Libertadores,66,65,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114577.png,2.0
Viktoria Köln,3. Liga,64,65,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110645.png,2.0
SV Wehen Wiesbaden,3. Liga,64,65,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/492.png,2.0
Châteauroux,Ligue 2 BKT,64,65,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/212.png,2.0
Motherwell,Scottish Prem,62,65,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/83.png,2.0
Damac FC,MBS Pro League,64,64,64,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113217.png,2.0
FC Dinamo 1948,Liga I,64,67,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100757.png,2.0
St. Johnstone FC,Scottish Prem,65,65,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100804.png,2.0
FC Nordsjælland,3F Superliga,63,65,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1788.png,2.0
Club Nacional,Sudamericana,65,64,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112671.png,2.0
Randers FC,3F Superliga,65,64,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1786.png,2.0
Sagan Tosu,Meiji Yasuda J1,64,64,63,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113160.png,2.0
Al Ain (KSA),MBS Pro League,64,67,62,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114143.png,2.0
AFC Botoșani,Liga I,65,66,61,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110752.png,2.0
Zagłębie Lubin,PKO Ekstraklasa,62,66,57,65,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110749.png,2.0
Al Qadisiyah,MBS Pro League,64,65,67,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112391.png,1.5
Gangwon FC,K League 1,65,63,67,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112115.png,1.5
Hallescher FC,3. Liga,64,63,67,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110482.png,1.5
Kilmarnock,Scottish Prem,63,65,66,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/82.png,1.5
Adelaide United,A-League,65,64,66,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111393.png,1.5
MSV Duisburg,3. Liga,63,64,66,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1825.png,1.5
Club Atlético Nacional Potosí,Sudamericana,63,63,66,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112667.png,1.5
Guayaquil City,Sudamericana,61,65,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113723.png,1.5
FC Academica Clinceni,Liga I,64,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113391.png,1.5
HJK Helsinki,Rest of World,64,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100325.png,1.5
Dundee United,Scottish Prem,64,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/181.png,1.5
Independiente Santa Fe,Libertadores,63,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/101104.png,1.5
SpVgg Unterhaching,3. Liga,63,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/172.png,1.5
Sportclub Verl,3. Liga,62,64,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110501.png,1.5
Burton Albion,EFL League One,65,63,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15015.png,1.5
Milton Keynes Dons,EFL League One,63,63,65,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1798.png,1.5
Western Sydney Wanderers,A-League,60,67,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112427.png,1.5
Shrewsbury,EFL League One,64,65,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/127.png,1.5
Gaz Metan Mediaș,Liga I,63,65,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112637.png,1.5
St. Mirren,Scottish Prem,63,65,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100805.png,1.5
Crewe Alexandra,EFL League One,62,65,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/121.png,1.5
AFC Chindia Târgoviște,Liga I,64,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113387.png,1.5
FC Voluntari,Liga I,64,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113182.png,1.5
Accrington Stanley,EFL League One,64,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110313.png,1.5
Gillingham,EFL League One,64,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1802.png,1.5
Plymouth Argyle,EFL League One,63,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1929.png,1.5
Wigan Athletic,EFL League One,63,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1917.png,1.5
Seongnam FC,K League 1,63,64,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/981.png,1.5
Odds BK,Eliteserien,65,63,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1456.png,1.5
Türkgücü München,3. Liga,63,63,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114398.png,1.5
1. FC Saarbrücken,3. Liga,63,63,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/523.png,1.5
Örebro SK,Sweden Allsvenskan (1),62,63,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/705.png,1.5
Bristol Rovers,EFL League One,64,62,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1962.png,1.5
Strømsgodset IF,Eliteserien,64,62,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/922.png,1.5
Stabæk Fotball,Eliteserien,63,62,64,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/917.png,1.5
Montevideo City Torque,Sudamericana,66,64,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113143.png,1.5
Sepsi OSK Sf. Gheorghe,Liga I,64,64,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113378.png,1.5
Wisła Płock,PKO Ekstraklasa,64,64,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1569.png,1.5
Vålerenga Fotball,Eliteserien,64,64,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/920.png,1.5
Deportivo Pasto,Sudamericana,64,63,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111723.png,1.5
SV Meppen,3. Liga,64,63,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110597.png,1.5
Lyngby BK,3F Superliga,64,62,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15001.png,1.5
Club River Plate Asunción,Sudamericana,64,61,63,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114575.png,1.5
KFC Uerdingen 05,3. Liga,65,64,62,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/167.png,1.5
Kristiansund BK,Eliteserien,64,64,62,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113459.png,1.5
Sarpsborg 08,Eliteserien,64,64,62,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112199.png,1.5
FC Chambly Oise,Ligue 2 BKT,63,63,62,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112627.png,1.5
Rentistas,Libertadores,62,63,61,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/115535.png,1.5
Centro Atlético Fénix,Sudamericana,62,63,61,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111002.png,1.5
Huachipato,Sudamericana,65,65,59,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111327.png,1.5
Vejle Boldklub,3F Superliga,64,64,59,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/822.png,1.5
Guangzhou R&F FC,CSL,61,66,57,64,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112429.png,1.5
Dalian Professional Football Club,CSL,63,63,76,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112378.png,1.5
FC Argeș Pitești,Liga I,63,63,66,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/100759.png,1.5
Sociedad Deportiva Aucas,Sudamericana,63,60,66,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110987.png,1.5
FC Bayern München II,3. Liga,61,64,65,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110679.png,1.5
Deportivo Táchira,Libertadores,63,63,65,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110990.png,1.5
Warta Poznań,PKO Ekstraklasa,62,63,65,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112511.png,1.5
Club Social y Deportivo Macará,Sudamericana,63,63,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114578.png,1.5
Sandefjord Fotball,Eliteserien,63,63,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1757.png,1.5
Bolton Wanderers,EFL League Two,63,63,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/4.png,1.5
Kalmar FF,Sweden Allsvenskan (1),62,63,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1439.png,1.5
Dundalk,SSE Airtricity Lge,61,63,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/837.png,1.5
AFC Wimbledon,EFL League One,63,62,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112259.png,1.5
Podbeskidzie Bielsko-Biała,PKO Ekstraklasa,62,62,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111087.png,1.5
Helsingborgs IF,Sweden Allsvenskan (1),59,62,64,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/432.png,1.5
PGE FKS Stal Mielec,PKO Ekstraklasa,63,64,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114004.png,1.5
Salford City,EFL League Two,64,63,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113926.png,1.5
IK Sirius,Sweden Allsvenskan (1),62,63,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113458.png,1.5
FC UTA Arad,Liga I,62,63,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110750.png,1.5
FSV Zwickau,3. Liga,62,63,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110592.png,1.5
Cangzhou Mighty Lions,CSL,61,62,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112985.png,1.5
Macarthur FC,A-League,63,60,63,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114604.png,1.5
AFC Hermannstadt,Liga I,63,64,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114147.png,1.5
1. FC Magdeburg,3. Liga,63,64,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/110588.png,1.5
IK Start,Eliteserien,62,64,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1524.png,1.5
Cheltenham Town,EFL League Two,64,63,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1936.png,1.5
AC Horsens,3F Superliga,64,63,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1446.png,1.5
Swindon Town,EFL League One,63,63,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1934.png,1.5
Northampton Town,EFL League One,62,63,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1930.png,1.5
Östersunds FK,Sweden Allsvenskan (1),63,62,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113173.png,1.5
Shamrock Rovers,SSE Airtricity Lge,63,62,62,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/306.png,1.5
Rochdale,EFL League One,63,63,61,63,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1955.png,1.5
Melbourne Victory,A-League,61,61,67,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111397.png,1.0
Busan IPark,K League 1,60,61,65,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1476.png,1.0
FK Haugesund,Eliteserien,64,60,65,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1463.png,1.0
Exeter City,EFL League Two,62,64,64,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/143.png,1.0
Cambridge United,EFL League Two,62,63,64,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1944.png,1.0
Morecambe,EFL League Two,61,63,64,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/357.png,1.0
Aragua Fútbol Club,Sudamericana,61,61,64,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112916.png,1.0
Leyton Orient,EFL League Two,61,61,64,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1958.png,1.0
Tranmere Rovers,EFL League Two,62,63,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/15048.png,1.0
VfB Lübeck,3. Liga,62,63,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1829.png,1.0
Brisbane Roar,A-League,61,63,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/111395.png,1.0
Ross County FC,Scottish Prem,62,62,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/631.png,1.0
Oldham Athletic,EFL League Two,61,62,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1920.png,1.0
Aalesunds FK,Eliteserien,61,62,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1755.png,1.0
Academia Puerto Cabello,Sudamericana,60,61,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/114611.png,1.0
Stevenage,EFL League Two,62,60,63,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/361.png,1.0
Jiangsu FC,CSL,61,64,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/112162.png,1.0
Varbergs BoIS FC,Sweden Allsvenskan (1),62,63,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/113743.png,1.0
Port Vale,EFL League Two,62,63,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1928.png,1.0
Carlisle United,EFL League Two,62,63,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1480.png,1.0
Forest Green Rovers,EFL League Two,62,63,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/561.png,1.0
Bradford City,EFL League Two,63,62,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/1804.png,1.0
Hamilton Academical FC,Scottish Prem,63,62,62,62,https://fifastatic.fifaindex.com/FIFA21/images/crest/5/light/184.png,1.0
